timestamp,knee_angle,knee_angular_velocity,knee_angular_acceleration,force,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,fatigue_indicator,movement_state,variation,assistance_level
0.09881803761725726,44.66371682805016,29.962655413829545,99.02403657227296,0.540572213314089,0.9585685023684113,1.5468229618141656,10.380699933107902,22.583624884189632,56.00184894216709,3.9205323638584506,0.3305990408208462,STAND_TO_SIT,low_stability,42.44356312117941
9.00005186912913,72.63411509618896,-62.970819894298224,-42.717749692683924,0.5329347700472634,0.44719310034794946,1.0191119770527812,8.440966436937579,11.800009574138134,20.449395154455743,2.9380486319906205,0.2811226806916423,SIT_TO_STAND,slow,30.90242850289647
1.6989922223732794,39.9851751822533,82.00784713400138,99.10822547567206,0.7057216913056833,0.6901857891510134,0.8403295153378206,7.666678660195869,17.324034415640856,17.51173703061454,-2.921779155630117,0.16118058943148955,STAND_TO_SIT,low_stability,42.513775106288044
5.102146018571924,8.13873218972219,0.24919342793459215,-0.20901634815808978,0.13048168882859695,0.10357411652671336,0.09743841611454686,9.315827268657866,1.1222248230459517,-0.4352143028403652,-0.0771122518008806,0.02139493433515265,REST,high_force,8.97404495968655
0.49732043253091124,39.398675782447214,73.48730621667497,102.11250377614184,0.3798271348734837,0.2750475918387069,0.9531639068064861,9.711554987325552,0.6763477294827669,14.914643562253245,3.694663268902701,0.09397213859211853,KNEE_EXTENSION,normal,33.73864933855574
1.697958039426757,84.25828895547839,-58.06027690533396,-85.07090076892126,0.6826267538294436,0.32200202720812954,0.7409217658299578,7.997157297206259,12.309418766104802,24.790242848527267,3.751846026660375,0.29251836415727117,SIT_TO_STAND,slow,49.11177694214832
1.0995788210021564,94.35494159884344,-61.21120064461527,-178.68961816153086,0.5873970567940411,0.361295975984335,1.1527636455289183,9.03329569412407,16.17812180482405,14.143266390091318,2.3643150465818925,0.663818296969327,SIT_TO_STAND,high_fatigue,79.52859200083489
1.2994939136792425,73.31536492025866,-35.03635391672289,-56.08741995945595,0.22630466729261375,0.1105870108505273,0.1532499041918025,8.712591202417936,6.383147111732949,9.31569234140941,1.5543416801662524,0.1439563427934598,KNEE_FLEXION,slow,22.187539280938957
0.8020588591521278,-4.503000398018649,-0.4110068621966059,1.522001044499502,0.04752440679110312,0.17756875105632666,-0.035156381329965916,10.103584488177658,0.4220318964975665,-0.8471413865286986,-0.18872302244619324,0.585825790581236,REST,high_fatigue,6.352029691399104
7.900092640596079,15.613428449193426,99.68161677218909,90.60470723663654,0.20355507877009868,0.46825972843204927,0.6246257250342383,9.63282270194126,1.7571213780871617,22.177909441728502,3.143791261688453,0.09856486285726387,KNEE_EXTENSION,normal,21.641423649045
5.397549029369214,97.3000845548545,-74.53804460252368,-70.58932403509525,0.528873752201005,0.332920342738651,1.7421139608808003,9.645320688215083,15.652659922277257,26.879368481594454,5.069652966625771,0.21258154374561097,KNEE_FLEXION,high_force,41.453067720771344
5.198406178021407,1.7692119706073204,-1.6747388757396604,1.726884585835622,0.03997686134757552,0.19434239297145192,0.014752545126550005,9.006228215193143,0.5515232557079301,0.450823853542789,0.24055031389013218,0.05219295509148018,REST,normal,5.817935790296387
4.400797221126937,19.2150194264789,21.627045395210427,34.993333458299446,0.2848626914681723,0.7430446798642482,0.23130105770207865,10.494514887948421,22.912335139163122,2.859369820161023,4.795644103407572,0.1870241571418469,WALKING,slow,13.521236566826843
6.296699161944212,54.75188094769007,91.58748394363472,173.1919932999993,0.6268536409483495,0.6599423336131873,2.0311355926596546,7.67989497710407,17.577101630933402,42.042962694303334,7.53890260235175,0.1477803954361608,STAND_TO_SIT,high_force,67.99143945686303
7.600125893480796,4.899483953425427,66.0646894568446,110.76181017520831,0.5492925469844626,0.38035460300949275,1.0522325417391012,8.099623592714149,8.5897515501114,13.324010399293194,2.971065448607183,0.15931700921463157,KNEE_EXTENSION,high_force,32.585573856111715
-0.0012788146481393823,14.581151506793283,36.40993754511617,81.09422999857166,0.36975292162942147,1.1122705845471983,0.6335039835992888,9.204030801483137,26.831050435070118,10.54224533770528,5.744463223279372,0.6489130557463083,WALKING,high_fatigue,49.868727357557184
7.29954096700265,79.12898101226287,-125.50406755516713,-179.91924752841047,0.6959237776459047,0.5392756049180547,0.9413404096470037,7.988967835386494,25.8020413606228,43.26798420149709,2.220791166523089,0.220379553572844,SIT_TO_STAND,normal,60.292413209473
7.202308775799289,2.3883376992252563,-0.2652060161018366,0.1788554270520375,0.04463206944191746,0.10559378020194235,-0.023746730858874767,9.926176810835772,0.8812297517929193,0.17687646530165527,-0.22400079333892184,0.5467728593378622,REST,high_fatigue,6.517991739782466
3.7982496365126375,26.87851184079,60.5495198736931,55.24220934075066,0.5900484133844579,0.2417949022945777,1.3503437320156797,8.0353981976142,14.31775668831297,44.78356842181915,2.9528697480377923,0.1428862669466251,KNEE_EXTENSION,high_force,48.00678130545541
4.5991753112403995,15.860895578792533,97.95778687293634,61.5219856292617,0.4490473725371849,0.4635440768186534,1.1061644216607756,9.16727578629149,12.263899992075816,32.216812283565545,3.0558948626726194,0.1409762969179397,KNEE_EXTENSION,normal,41.68175802716193
4.4020897456249095,4.9804621314799045,-0.8130176520451146,2.133497842250194,0.07844092777790836,0.08614154668783891,-0.012968089536848328,9.482336553607956,0.9792393706062705,0.06257464093928217,0.14598162187447616,0.03475353083944696,REST,normal,5.043583645812706
8.899530401211772,3.104963324938952,0.5773377445024834,1.1770903761722082,0.16839780574901753,0.2034983603519017,0.043847756059125095,9.895385936188545,0.96548500074199,-0.3612376092980631,-0.49526652542557703,0.0320782238444844,REST,high_force,12.124246049691962
1.2007403620035115,22.813054427646133,65.8049414257797,71.06128780000925,0.30072801830296775,0.872417739933282,0.3712853310832872,9.93799389904832,30.176383343595834,10.052401579015031,3.220047939398773,0.7214206590067231,WALKING,high_fatigue,34.60714001714743
8.299498198801574,78.77674728000069,-62.765556964364464,-105.84919027908576,0.264687924660853,0.3217521675379547,0.8859883650479262,8.68388132440259,11.58414417661713,13.764447631602856,3.961741684641255,0.09402228887015904,KNEE_FLEXION,normal,29.750365310143998
